4515,"Rafsanjan","Iran",30.398300,55.991900,161909,51.6000000000,0.799
4516,"Santa Ana","United States of America",33.736700,-117.881900,311639,8.0000000000,0.938
4517,"Rahimyar Khan","Pakistan",28.420000,70.300000,420419,255.4000000000,0.544
4518,"Santa Barbara","United States of America",34.428500,-119.720200,194950,11.7000000000,0.938
4519,"Raichur","India",16.200000,77.370000,234073,423.8000000000,0.685
4520,"Santa Barbara d'Oeste","Brazil",-22.753900,-47.413900,183347,25.1000000000,0.786
4521,"Raiganj","India",25.620000,88.120000,183612,423.8000000000,0.685
4522,"Santa Clara","Cuba",22.406700,-79.953100,247436,554.5000000000,0.762
4523,"Santa Clarita","United States of America",34.417500,-118.496400,265529,35.5000000000,0.938
4524,"Saharsa","India",25.880000,86.600000,156540,423.8000000000,0.685
4525,"Raigarh","India",21.897400,83.395000,135363,423.8000000000,0.685
4526,"Santa Cruz","Spain",28.466700,-16.250000,538000,540.5000000000,0.918
4527,"Sahibganj","India",25.250000,87.650000,111954,423.8000000000,0.685
4528,"Santa Cruz de la Sierra","Bolivia",-17.789200,-63.197500,3151676,7.2000000000,0.733
4529,"Sahiwal","Pakistan",30.661100,73.108300,247706,255.4000000000,0.544
4530,"Santa Cruz do Sul","Brazil",-29.717800,-52.425800,133230,25.1000000000,0.786
4531,"Saida","Algeria",34.833300,0.150000,128413,18.7000000000,0.763
4532,"Sindangan","Philippines",8.238600,122.998600,103952,324.4000000000,0.720
4533,"Raipur","India",21.244400,81.630600,1010087,423.8000000000,0.685
4534,"Santa Fe","Argentina",-31.633300,-60.700000,405683,392.0000000000,0.865
4535,"Saidpur","Bangladesh",25.783300,88.900000,127104,1126.9000000000,0.685
4536,"Sinfra","Ivory Coast",6.621000,-5.911400,137210,83.9000000000,0.582
4537,"Rajahmundry","India",16.980000,81.780000,341831,423.8000000000,0.685
4538,"Singa","Sudan",13.148300,33.931100,259000,23.8000000000,0.511
4539,"Singapore","Malaysia",1.300000,103.800000,5983000,8305.2000000000,0.946
4540,"Rajin","North Korea",42.344400,130.384400,196954,214.8000000000,0.907
4541,"Singaraja","Indonesia",-8.116700,115.083300,153930,145.1000000000,0.728
4542,"Rajkot","India",22.300000,70.783300,2043000,423.8000000000,0.685
4543,"Singida","United Republic of Tanzania",-4.816700,34.750000,232459,65.1000000000,0.555
4544,"Rajpura","India",30.484000,76.594000,112193,423.8000000000,0.685
4545,"Singkawang","Indonesia",0.900000,108.983300,230376,145.1000000000,0.728
4546,"Rajshahi","Bangladesh",24.366700,88.600000,448087,1126.9000000000,0.685
4547,"Raleigh","United States of America",35.832400,-78.642900,1150010,46.1000000000,0.938
4548,"Santa Lucia","Venezuela",10.260600,-66.663900,112357,288.0000000000,0.709
4549,"Ramapo","United States of America",41.140400,-74.107200,150225,35.5000000000,0.938
4550,"Santa Lucia Cotzumalguapa","Guatemala",14.350000,-91.016700,127683,167.6000000000,0.662
4551,"Ramat Gan","Israel",32.070000,34.823500,159200,423.2000000000,0.919
4552,"Santa Luzia","Brazil",-19.769700,-43.851400,220444,25.1000000000,0.786
4553,"Ramgundam","India",18.763900,79.475000,242979,423.8000000000,0.685
4554,"Santa Maria","Philippines",14.820000,120.960000,289820,100.4000000000,0.720
4555,"Santa Maria Texmelucan","Mexico",19.283300,-98.433300,175518,66.3000000000,0.789
4556,"Santa Marta","Colombia",11.241900,-74.205300,515556,34.4000000000,0.788
4557,"Singosari","Indonesia",-7.892500,112.665800,180740,145.1000000000,0.728
4558,"Santa Rita","Brazil",-7.113900,-34.977800,149910,25.1000000000,0.786
4559,"Singrauliya","India",24.202000,82.666000,220257,423.8000000000,0.685
4560,"Santa Rosa","Philippines",14.320000,121.120000,414812,66.4000000000,0.720
4561,"Sinnuris","Egypt",29.407200,30.866700,692701,104.0000000000,0.754
4562,"Santa Tecla","El Salvador",13.673100,-89.240600,139908,309.8000000000,0.678
4563,"Sinpo","North Korea",40.034700,128.185600,152759,214.8000000000,0.907
4564,"Ramnagar","India",27.170000,84.320000,249102,423.8000000000,0.685
4565,"Sintra","Portugal",38.797400,-9.390400,385606,1237.8000000000,0.890
4566,"Sinuiju","North Korea",40.100000,124.400000,352000,214.8000000000,0.907
4567,"Sioux City","United States of America",42.495900,-96.390100,112823,35.5000000000,0.938
4568,"Sioux Falls","United States of America",43.539600,-96.731100,207795,35.5000000000,0.938
4569,"Ramos Mejia","Argentina",-34.650000,-58.566700,120346,16.4000000000,0.865
4570,"Siping","China",43.166800,124.350600,1814733,148.8000000000,0.797
4571,"Rampur","India",28.800000,79.000000,325248,423.8000000000,0.685
4572,"Siracusa","Italy",37.069200,15.287500,116244,571.2000000000,0.915
4573,"Ramu","Kenya",3.937500,41.220300,143850,94.7000000000,0.628
4574,"Sirajganj","Bangladesh",24.450000,89.716700,450000,1126.9000000000,0.685
4575,"Rancagua","Chile",-34.166700,-70.750000,231370,1029.6000000000,0.878
4576,"Sirjan","Iran",29.437000,55.680200,175000,51.6000000000,0.799
4577,"Ranchi","India",23.360000,85.330000,1073440,423.8000000000,0.685
4578,"Sirsa","India",29.533300,75.016700,182534,423.8000000000,0.685
4579,"Rancho Cucamonga","United States of America",34.124700,-117.566700,174693,35.5000000000,0.938
4580,"Saijo","Japan",33.916700,133.183300,106016,333.5000000000,0.925
4581,"Sirur","India",18.830000,74.380000,385414,423.8000000000,0.685
4582,"Randburg","South Africa",-26.093600,28.006400,337053,49.2000000000,0.741
4583,"Sitamarhi","India",26.600000,85.480000,106093,423.8000000000,0.685
4584,"Raneswar","India",24.031100,87.419700,101667,423.8000000000,0.685
4585,"Sitapur","India",27.570000,80.660000,177351,423.8000000000,0.685
4586,"Sitarganj","India",28.930000,79.700000,148266,423.8000000000,0.685
4587,"Rangapukur","Bangladesh",25.520600,89.214700,1031388,1126.9000000000,0.685
4588,"Sittwe","Myanmar",20.167000,92.785000,100748,81.0000000000,0.609
4589,"Santa Teresa del Tuy","Venezuela",10.233300,-66.663900,260899,31.3000000000,0.709
4590,"Rangkasbitung","Indonesia",-6.366700,106.250000,144733,145.1000000000,0.728
4591,"Santamesa","Philippines",14.600000,121.016700,111292,324.4000000000,0.720
4592,"Rangoon","Myanmar",16.795000,96.160000,6874000,81.0000000000,0.609
4593,"Santana de Parnaiba","Brazil",-23.443900,-46.917800,154105,25.1000000000,0.786
4594,"Rangpur","Bangladesh",25.750000,89.244400,294265,1126.9000000000,0.685
4595,"Santander","Spain",43.462800,-3.805000,174101,4756.5000000000,0.918
4596,"Santander de Quilichao","Colombia",3.016700,-76.483300,180000,214.7000000000,0.788
4597,"Santarem","Brazil",-2.443100,-54.708300,331937,108.8000000000,0.786
4598,"Rani","India",9.366700,76.766700,198194,423.8000000000,0.685
4599,"Santiago","Chile",-33.437200,-70.650600,7171000,22689.4000000000,0.878
4600,"Ranibennur","India",14.616700,75.616700,106406,423.8000000000,0.685
4601,"Santiago de Cuba","Cuba",20.021700,-75.829400,444851,103.0000000000,0.762
4602,"Santiago del Estero","Argentina",-27.783300,-64.266700,911506,16.4000000000,0.865
4603,"Raniwara Kalan","India",24.750000,72.216700,206831,423.8000000000,0.685
4604,"Santo Agostinho","Brazil",-8.290000,-35.030000,208944,25.1000000000,0.786
4605,"Raniyah","Iraq",36.255000,44.882200,257577,93.9000000000,0.695
4606,"Santo Andre","Brazil",-23.653300,-46.528000,748919,25.1000000000,0.786
4607,"Rantau Prapat","Indonesia",2.333300,100.050000,175960,145.1000000000,0.728
4608,"Santo Antonio de Jesus","Brazil",-12.969200,-39.261100,103055,25.1000000000,0.786
4609,"Santo Domingo","Dominican Republic",18.476400,-69.893300,1128678,23.1000000000,0.776
4610,"Rapar","India",23.570000,70.630000,253137,423.8000000000,0.685
4611,"Santo Domingo de los Colorados","Ecuador",-0.254200,-79.171900,334826,64.6000000000,0.777
4612,"Santo Domingo Este","Dominican Republic",18.485500,-69.873400,948855,225.1000000000,0.776
4613,"Santo Tomas","Philippines",14.080000,121.180000,218500,89.9000000000,0.720
4614,"Santos","Brazil",-23.960800,-46.333900,418608,40.7000000000,0.786
4615,"Sanxi","China",22.511100,113.316100,119517,148.8000000000,0.797
4616,"Sanya","China",18.253300,109.503600,1031396,148.8000000000,0.797
4617,"Sanzhou","China",30.820000,108.400000,1680000,148.8000000000,0.797
4618,"Sivakasi","India",9.453300,77.802400,260047,423.8000000000,0.685
4619,"Sao Bernardo do Campo","Brazil",-23.693900,-46.565000,810729,25.1000000000,0.786
4620,"Sivas","Turkey",39.750000,37.016700,365274,108.5000000000,0.853
4621,"Sao Caetano do Sul","Brazil",-23.622800,-46.550800,165655,25.1000000000,0.786
4622,"Saila","India",25.333000,72.367000,176682,423.8000000000,0.685
4623,"Siverek","Turkey",37.750000,39.316700,267942,68.6000000000,0.853
4624,"Siwan","India",26.220000,84.360000,135066,423.8000000000,0.685
4625,"Saint Helens","United Kingdom",53.454200,-2.736100,183248,280.8000000000,0.946
4626,"Sizhan","China",38.984600,106.382800,730400,148.8000000000,0.797
4627,"Saint Petersburg","Russia",59.937500,30.308600,5597763,8.5000000000,0.832
4628,"Skardu","Pakistan",35.290300,75.644400,260000,255.4000000000,0.544
4629,"Saint-Denis","France",-20.878900,55.448100,319141,32.6000000000,0.920
4630,"Skhirate","Morocco",33.850000,-7.030000,122705,83.6000000000,0.710
4631,"Saint-Etienne","France",45.434700,4.390300,172569,2158.1000000000,0.920
4632,"Skikda","Algeria",36.866700,6.900000,163318,18.7000000000,0.763
4633,"Skopje","Macedonia",41.996100,21.431700,422540,81.0000000000,0.815
4634,"Saint-Jerome","Canada",45.783300,-74.000000,100859,870.8000000000,0.939
4635,"Sliven","Bulgaria",42.683300,26.333300,115241,62.2000000000,0.845
4636,"Saint-Louis","Senegal",16.033300,-16.500000,154555,87.4000000000,0.530
4637,"Slough","United Kingdom",51.508400,-0.588100,119070,4869.0000000000,0.946
4638,"Sloviansk","Ukraine",48.853300,37.625000,105141,72.0000000000,0.779
4639,"Smithtown","United States of America",40.866300,-73.216400,115988,35.5000000000,0.938
4640,"Smolensk","Russia",54.782800,32.045300,312896,8.5000000000,0.832
4641,"Rasht","Iran",37.274400,49.588900,679995,51.6000000000,0.799
4642,"Soacha","Colombia",4.587200,-74.221400,522442,3758.9000000000,0.788
4643,"Ratanpur","India",23.085100,72.571600,187573,423.8000000000,0.685
4644,"Saint-Marc","Haiti",19.116700,-72.700000,160181,415.9000000000,0.554
4645,"Soasio","Indonesia",0.683300,127.400000,118613,145.1000000000,0.728
4646,"Ratlam","India",23.334000,75.037000,273892,423.8000000000,0.685
4647,"Saitama","Japan",35.861400,139.645600,1325843,333.5000000000,0.925
4648,"Sobral","Brazil",-3.686100,-40.349700,210711,25.1000000000,0.786
4649,"Ratnagiri","India",16.994400,73.300000,327120,423.8000000000,0.685
4650,"Sakado","Japan",35.957300,139.403000,100829,333.5000000000,0.925
4651,"Soc Trang","Vietnam",9.602800,105.973600,221430,296.4000000000,0.766
4652,"Ratnapura","Sri Lanka",6.693000,80.386000,165998,327.7000000000,0.776
4653,"Sakai","Japan",34.573300,135.483100,824408,333.5000000000,0.925
4654,"Sochi","Russia",43.585300,39.720300,444989,8.5000000000,0.832
4655,"Sakaka","Saudi Arabia",29.969700,40.200000,241669,16.4000000000,0.900
4656,"Socopo","Venezuela",8.230600,-70.822000,110512,31.3000000000,0.709
4657,"Sakarya","Turkey",40.783300,30.400000,281489,108.5000000000,0.853
4658,"Sakete","Benin",6.736400,2.658100,114207,110.6000000000,0.515
4659,"Sao Carlos","Brazil",-22.017800,-47.890800,254484,25.1000000000,0.786
4660,"Taichung","Taiwan",24.143900,120.679400,2850285,659.1000000000,0.797
4661,"Saki","Nigeria",8.666700,3.400000,388225,228.8000000000,0.560
4662,"Sakiet ed Daier","Tunisia",34.800000,10.780000,125204,73.0000000000,0.746
4663,"Sao Goncalo","Brazil",-22.826900,-43.053900,896744,25.1000000000,0.786
4664,"Sakura","Japan",35.716700,140.216700,173740,333.5000000000,0.925
4665,"Sao Goncalo do Amarante","Brazil",-5.792800,-35.328900,115838,25.1000000000,0.786
4666,"Sao Jose","Brazil",-27.615000,-48.627800,173559,25.1000000000,0.786
4667,"Sao Jose de Ribamar","Brazil",-2.561900,-44.053900,244579,25.1000000000,0.786
4668,"Sao Jose do Rio Preto","Brazil",-20.820000,-49.378900,358523,25.1000000000,0.786
4669,"Salalah","Oman",17.019700,54.089700,331949,16.9000000000,0.858
4670,"Sao Jose dos Campos","Brazil",-23.178900,-45.886900,539313,25.1000000000,0.786
4671,"Salamanca","Mexico",20.570300,-101.197200,327169,8.6000000000,0.789
4672,"Sao Jose dos Pinhais","Brazil",-25.535000,-49.205800,204316,25.1000000000,0.786
4673,"Salatiga","Indonesia",-7.324700,110.544400,175288,145.1000000000,0.728
4674,"Sao Leopoldo","Brazil",-29.760000,-51.146900,193547,25.1000000000,0.786
4675,"Sodo","Ethiopia",6.855000,37.780800,254295,106.7000000000,0.497
4676,"Salavan","Laos",15.716700,106.416700,100900,31.2000000000,0.617
4677,"Sofia","Bulgaria",42.697900,23.321700,1404116,62.2000000000,0.845
4678,"Sao Luis","Brazil",-2.530000,-44.302800,1037775,25.1000000000,0.786
4679,"Salavat","Russia",53.366700,55.933300,146633,8.5000000000,0.832
4680,"Sogamoso","Colombia",5.716700,-72.920800,116031,617.1000000000,0.788
4681,"Sao Mateus","Brazil",-18.720100,-39.858900,132642,25.1000000000,0.786
4682,"Sale","Morocco",34.033300,-6.800000,945101,335.4000000000,0.710
4683,"Soio","Angola",-6.133300,12.366700,200920,27.2000000000,0.616
4684,"Sao Paulo","Brazil",-23.550400,-46.633900,23086000,25.1000000000,0.786
4685,"Salem","India",11.650000,78.150000,693236,243.0000000000,0.685
4686,"Sao Pedro da Aldeia","Brazil",-22.839200,-42.102800,106049,25.1000000000,0.786
4687,"Salerno","Italy",40.680600,14.759400,127186,2156.6000000000,0.915
4688,"Sao Vicente","Brazil",-23.966400,-46.386100,303551,62.9000000000,0.786
4689,"Sapele","Nigeria",5.900000,5.666700,242652,228.8000000000,0.560
4690,"Sapporo","Japan",43.061900,141.354400,1959313,333.5000000000,0.925
4691,"Saqqez","Iran",36.241100,46.270600,165258,51.6000000000,0.799
4692,"Salford","United Kingdom",53.483000,-2.293100,103886,2789.1000000000,0.946
4693,"Saqultah","Egypt",26.658200,31.671400,227719,104.0000000000,0.754
4694,"Salihli","Turkey",38.481100,28.139200,165182,122.8000000000,0.853
4695,"Sarajevo","Bosnia and Herzegovina",43.856400,18.413100,244000,63.7000000000,0.804
4696,"Salimpur","India",26.300000,83.916700,604483,423.8000000000,0.685
4697,"Sarangapuram","India",18.944700,78.993600,122368,423.8000000000,0.685
4698,"Salinas","United States of America",36.688300,-121.631700,172995,27.1000000000,0.938
4699,"Saransk","Russia",54.183300,45.183300,310898,8.5000000000,0.832
4700,"Saratov","Russia",51.530000,46.035000,838042,8.5000000000,0.832
4701,"Sargodha","Pakistan",32.083600,72.671100,659862,255.4000000000,0.544
4702,"Salman Bak","Iraq",33.102000,44.583500,117500,93.9000000000,0.695
4703,"Sarh","Chad",9.150000,18.383300,103269,13.2000000000,0.416
4704,"Salmas","Iran",38.202800,44.766900,127864,51.6000000000,0.799
4705,"Sarhari","Pakistan",26.100000,68.483300,128958,255.4000000000,0.544
4706,"Salt Lake City","United States of America",40.777600,-111.931100,1169033,35.5000000000,0.938
4707,"Sariaya","Philippines",13.970000,121.530000,161868,324.4000000000,0.720
4708,"Salta","Argentina",-24.783300,-65.416700,535303,16.4000000000,0.865
4709,"Sariwon","North Korea",38.506400,125.759700,307764,214.8000000000,0.907
4710,"Soka","Japan",35.825400,139.805300,251390,333.5000000000,0.925
4711,"Saltillo","Mexico",25.423100,-100.991900,864431,155.9000000000,0.789
4712,"Soke","Turkey",37.750800,27.410300,123301,125.3000000000,0.853
4713,"Saricam","Turkey",37.033300,35.416700,221733,108.5000000000,0.853
4714,"Sokode","Togo",8.983300,1.133300,189000,149.3000000000,0.571
4715,"Sariyer","Turkey",41.166900,29.057200,350454,108.5000000000,0.853
4716,"Sokoto","Nigeria",13.083300,5.250000,427760,228.8000000000,0.560
4717,"Sarta","Iran",36.448600,53.323300,271467,51.6000000000,0.799
4718,"Solapur","India",17.680000,75.920000,951558,423.8000000000,0.685
4719,"Sasaram","India",24.950000,84.030000,358283,423.8000000000,0.685
4720,"Soledad","Colombia",10.916700,-74.750000,676014,10684.3000000000,0.788
4721,"Sasebo","Japan",33.180000,129.715000,242664,333.5000000000,0.925
4722,"Soledad de Graciano Sanchez","Mexico",22.183300,-100.933300,332072,1081.0000000000,0.789
4723,"Saskatoon","Canada",52.133300,-106.683300,266141,1183.0000000000,0.939
4724,"Salto","Brazil",-23.200800,-47.286900,134319,25.1000000000,0.786
4725,"Solihull","United Kingdom",52.413000,-1.778000,206674,1216.5000000000,0.946
4726,"Salumbar","India",24.080000,74.020000,248337,423.8000000000,0.685
4727,"Solingen","Germany",51.171900,7.084700,161545,1807.6000000000,0.959
4728,"Salvador","Brazil",-12.983100,-38.492800,2417678,25.1000000000,0.786
4729,"Soma","Turkey",39.188300,27.608900,111789,142.5000000000,0.853
4730,"Salzburg","Austria",47.800000,13.045000,155021,2397.0000000000,0.930
4731,"Somolu","Nigeria",6.540800,3.387200,597400,228.8000000000,0.560
4732,"Salzgitter","Germany",52.150000,10.333300,105039,464.9000000000,0.959
4733,"Son La","Vietnam",21.327000,103.914100,106052,296.4000000000,0.766
4734,"Sam Son","Vietnam",19.733300,105.900000,129801,296.4000000000,0.766
4735,"Son Tay","Vietnam",21.133300,105.500000,230577,296.4000000000,0.766
4736,"Taihe","China",30.871000,105.388000,732380,148.8000000000,0.797
4737,"Samal","Philippines",7.050000,125.730000,116771,324.4000000000,0.720
4738,"Song Cau","Vietnam",13.550000,109.200000,105780,296.4000000000,0.766
4739,"Sassari","Italy",40.726700,8.559200,121021,223.5000000000,0.915
4740,"Songadh","India",21.167000,73.564000,229782,423.8000000000,0.685
4741,"Satara","India",17.688000,74.006000,179147,423.8000000000,0.685
4742,"Songea","United Republic of Tanzania",-10.683300,35.650000,286285,65.1000000000,0.555
4743,"Samandag","Turkey",36.085000,35.980600,165494,317.9000000000,0.853
4744,"Satkhira","Bangladesh",22.708200,89.071800,113322,1126.9000000000,0.685
4745,"Songjiang","China",31.005800,121.233300,1909713,148.8000000000,0.797
4746,"Samara","Russia",53.202800,50.140800,1156659,8.5000000000,0.832
4747,"Satna","India",24.600500,80.832200,283004,423.8000000000,0.685
4748,"Songnam","South Korea",37.433300,127.150000,918771,512.0000000000,0.937
4749,"Samarinda","Indonesia",-0.500000,117.137800,831460,145.1000000000,0.728
4750,"Saugor","India",23.830000,78.710000,274556,423.8000000000,0.685
4751,"Songnim","North Korea",38.754200,125.645000,128831,214.8000000000,0.907
4752,"Saumlaki","Indonesia",-7.975000,131.307500,149790,145.1000000000,0.728
4753,"Songyang","China",34.455300,113.025300,729332,148.8000000000,0.797
4754,"Saurimo","Angola",-9.650000,20.400000,393000,27.2000000000,0.616
4755,"Songzi","China",30.174000,111.757000,654762,148.8000000000,0.797
4756,"Savannah","United States of America",32.028600,-81.182100,316446,35.5000000000,0.938
4757,"Sonipat","India",28.990000,77.022000,402000,423.8000000000,0.685
4758,"Samarkand","Uzbekistan",39.654700,66.975800,513572,75.9000000000,0.740
4759,"Savannakhet","Laos",16.550000,104.750000,124000,31.2000000000,0.617
4760,"Sonpur","India",25.700000,85.180000,288102,423.8000000000,0.685
4761,"Samarra'","Iraq",34.195900,43.885700,140400,93.9000000000,0.695
4762,"Savar","Bangladesh",23.848200,90.257700,384093,1126.9000000000,0.685
4763,"Sopur","India",34.300000,74.470000,118608,423.8000000000,0.685
4764,"Samastipur","India",25.862900,85.781100,253136,423.8000000000,0.685
4765,"Saveh","Iran",35.027800,50.361100,220762,51.6000000000,0.799
4766,"Soreang","Indonesia",-7.037200,107.516700,116780,145.1000000000,0.728
4767,"Sambalpur","India",21.470000,83.970000,335761,423.8000000000,0.685
4768,"Soro","India",21.290000,86.690000,150000,98.8000000000,0.685
4769,"Sawai Madhopur","India",26.000000,76.350000,165000,423.8000000000,0.685
4770,"Sambhal","India",28.580000,78.550000,220813,423.8000000000,0.685
4771,"Sorocaba","Brazil",-23.501900,-47.457800,723574,25.1000000000,0.786
4772,"Sawangan","Indonesia",-6.408600,106.764700,197170,145.1000000000,0.728
4773,"Sampaloc","Philippines",14.603100,121.002200,388305,324.4000000000,0.720
4774,"Sorong","Indonesia",-0.866700,131.250000,295809,145.1000000000,0.728
4775,"Sampit","Indonesia",-2.533300,112.950000,166773,145.1000000000,0.728
4776,"Sorriso","Brazil",-12.545000,-55.710800,110635,25.1000000000,0.786
4777,"Sawran","Iraq",36.653200,44.544100,350000,93.9000000000,0.695
4778,"Samsun","Turkey",41.290300,36.333600,1356079,108.5000000000,0.853
4779,"Sorsogon","Philippines",12.974200,124.005800,182237,324.4000000000,0.720
4780,"Sayama","Japan",35.853000,139.412200,148474,333.5000000000,0.925
4781,"San Andres","Philippines",14.573900,121.003900,133727,324.4000000000,0.720
4782,"Sosan","South Korea",36.781700,126.452200,169221,512.0000000000,0.937
4783,"Sosnowiec","Poland",50.283300,19.133300,193660,2055.0000000000,0.906
4784,"Soubre","Ivory Coast",5.783600,-6.593900,272773,83.9000000000,0.582
4785,"Souk Ahras","Algeria",36.286400,7.951100,155259,18.7000000000,0.763
4786,"Sousse","Tunisia",35.833300,10.633300,314071,73.0000000000,0.746
4787,"San Andres Tuxtla","Mexico",18.448300,-95.212200,162428,168.8000000000,0.789
4788,"San Antonio","United States of America",29.463200,-98.523800,2069843,244.8000000000,0.938
4789,"San Antonio Enchisi","Mexico",19.707200,-99.786700,110560,66.3000000000,0.789
4790,"San Antonio la Isla","Mexico",19.167700,-99.554200,110560,1256.7000000000,0.789
4791,"South Bend","United States of America",41.676700,-86.269600,275725,35.5000000000,0.938
4792,"San Bernardino","United States of America",34.141600,-117.294300,221774,42.0000000000,0.938
4793,"South Fulton","United States of America",33.627300,-84.580000,109157,35.5000000000,0.938
4794,"San Bernardo","Chile",-33.583300,-70.700000,301313,2231.3000000000,0.878
4795,"South Lyon","United States of America",42.461400,-83.652600,151231,35.5000000000,0.938
4796,"San Buenaventura","United States of America",34.274100,-119.231400,109900,3.8000000000,0.938
4797,"Southampton","United Kingdom",50.902500,-1.404200,855569,11.5000000000,0.946
4798,"San Carlos","Philippines",10.492900,123.409500,132650,64.6000000000,0.720
4799,"Southend","United Kingdom",51.550000,0.710000,160257,280.8000000000,0.946
4800,"San Carlos City","Philippines",15.928100,120.348900,205424,324.4000000000,0.720
4801,"Taihecun","China",45.771000,131.003000,689611,148.8000000000,0.797
4802,"Tainan","Taiwan",22.983300,120.183300,1856642,659.1000000000,0.797
4803,"Soweto","South Africa",-26.267800,27.858500,1271628,49.2000000000,0.741
4804,"San Carlos de Bariloche","Argentina",-41.150000,-71.300000,112887,16.4000000000,0.865
4805,"Taipei","Taiwan",25.037500,121.562500,2494813,659.1000000000,0.797
4806,"Schaarbeek","Belgium",50.867500,4.373600,132799,16525.0000000000,0.951
4807,"Soyapango","El Salvador",13.733300,-89.150000,284659,309.8000000000,0.678
4808,"San Cristobal","Venezuela",7.766700,-72.233300,282830,195.9000000000,0.709
4809,"Taiping","Malaysia",4.865000,100.720000,245182,99.1000000000,0.819
4810,"Scottsdale","United States of America",33.687200,-111.865100,242169,35.5000000000,0.938
4811,"Spanish Town","Jamaica",17.995900,-76.955100,131056,270.5000000000,0.720
4812,"San Diego","United States of America",32.831300,-117.122200,3057778,296.3000000000,0.938
4813,"Sparks","United States of America",39.573600,-119.716100,109106,35.5000000000,0.938
4814,"Scranton","United States of America",41.404400,-75.664900,375462,35.5000000000,0.938
4815,"Spartanburg","United States of America",34.944200,-81.925100,210388,162.5000000000,0.938
4816,"Seaside","United States of America",36.622400,-121.819900,118398,35.5000000000,0.938
4817,"Split","Croatia",43.510000,16.440000,160577,72.1000000000,0.889
4818,"Spokane","United States of America",47.667100,-117.433000,458988,119.3000000000,0.938
4819,"Spokane Valley","United States of America",47.662600,-117.234600,105460,35.5000000000,0.938
4820,"Spring Hill","United States of America",28.479800,-82.530000,188743,6022.8000000000,0.938
4821,"Spring Valley","United States of America",36.095200,-115.263600,219913,35.5000000000,0.938
4822,"Springfield","United States of America",42.115500,-72.539500,438889,1153.1000000000,0.938
4823,"Springs","South Africa",-26.254700,28.442800,121610,49.2000000000,0.741
4824,"Sri Jayewardenepura Kotte","Sri Lanka",6.900000,79.916400,115826,327.7000000000,0.776
4825,"Srinagar","India",34.090000,74.790000,1180570,423.8000000000,0.685
4826,"Sripur","Bangladesh",24.200000,90.473100,132948,1126.9000000000,0.685
4827,"Taishan","China",22.252000,112.794000,907744,148.8000000000,0.797
4828,"St. Catharines","Canada",43.183300,-79.233300,242460,1410.0000000000,0.939
4829,"St. Cloud","United States of America",45.534000,-94.171800,116347,35.5000000000,0.938
4830,"Taisheng","China",23.293900,113.353100,208589,148.8000000000,0.797
4831,"Seattle","United States of America",47.621100,-122.324400,3555253,35.5000000000,0.938
4832,"St. George","United States of America",37.075800,-113.575200,147347,98.1000000000,0.938
4833,"Taito","Japan",35.712500,139.780000,211444,333.5000000000,0.925
4834,"Seberang Jaya","Malaysia",5.390900,100.410400,946092,99.1000000000,0.819
4835,"St. John's","Canada",47.481700,-52.797100,185565,234.2000000000,0.939
4836,"Taitung","Taiwan",22.758300,121.144400,103260,659.1000000000,0.797
4837,"St. Louis","United States of America",38.635900,-90.245100,2127843,35.5000000000,0.938
4838,"Taixing","China",32.159000,120.029000,990200,148.8000000000,0.797
4839,"St. Paul","United States of America",44.947800,-93.103900,307762,574.0000000000,0.938
4840,"Taiyuan","China",37.870400,112.549700,3875053,148.8000000000,0.797
4841,"St. Petersburg","United States of America",27.793100,-82.665200,260646,35.5000000000,0.938
4842,"Taizhou","China",32.456700,119.922900,4512762,148.8000000000,0.797
4843,"Stamford","United States of America",41.103900,-73.558500,135806,35.5000000000,0.938
4844,"Tajimi","Japan",35.332800,137.131600,106746,333.5000000000,0.925
4845,"Stara Zagora","Bulgaria",42.433300,25.650000,142746,62.2000000000,0.845
4846,"Takamatsu","Japan",34.350000,134.050000,417814,333.5000000000,0.925
4847,"Staryy Oskol","Russia",51.296700,37.835000,217107,8.5000000000,0.832
4848,"Takaoka","Japan",36.754100,137.025700,165880,333.5000000000,0.925
4849,"Staten Island","United States of America",40.583400,-74.149600,495747,35.5000000000,0.938
4850,"San Felipe","Venezuela",10.340600,-68.736900,220786,455.3000000000,0.709
4851,"Takarazuka","Japan",34.811400,135.340600,221846,333.5000000000,0.925
4852,"San Felipe del Progreso","Mexico",19.712500,-99.951100,100201,391.0000000000,0.789
4853,"Takasaki","Japan",36.321900,139.003300,372639,333.5000000000,0.925
4854,"San Fernando","Philippines",15.030000,120.680000,354666,34.4000000000,0.720
4855,"Takatsuki","Japan",34.846100,135.617500,347496,333.5000000000,0.925
4856,"Stavanger","Norway",58.970000,5.731400,146011,805.7000000000,0.970
4857,"San Francisco","United States of America",37.755800,-122.444900,3364862,6588.8000000000,0.938
4858,"Tala","Egypt",30.679800,30.943600,413839,193.1000000000,0.754
4859,"San Francisco de la Piedad","Mexico",20.032500,-100.721400,108697,66.3000000000,0.789
4860,"Talaivasal","India",11.586700,78.758300,136026,423.8000000000,0.685
4861,"San Francisco de Macoris","Dominican Republic",19.300000,-70.250000,188118,225.1000000000,0.776
4862,"Talas","Turkey",38.683300,35.566700,169214,378.2000000000,0.853
4863,"Stavropol","Russia",45.050000,41.983300,450680,8.5000000000,0.832
4864,"Talatona","Angola",-8.916700,13.183300,500000,27.2000000000,0.616
